ID,Gender,Car,Property,Children,Income,Education,Family,HouseType,Birth,Workdays,WorkPhone,Phone,Email,Job,WorkMonths,Status,Risk
5105241,F,N,N,No children,112500.0,Secondary / secondary special,Married,House / apartment,14133,1214,0,0,0,Medicine staff,10,paid off that month,0
5021522,F,N,N,No children,202500.0,Higher education,Married,House / apartment,19271,4839,0,0,1,Core staff,50,paid off that month,0
5132749,F,Y,N,No children,225000.0,Higher education,Married,With parents,11828,165,0,0,0,Accountants,43,1-29 days past due,0
5029181,M,Y,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,17521,463,0,1,0,Drivers,8,paid off that month,0
5054634,M,Y,Y,1 children,360000.0,Higher education,Married,House / apartment,14967,2403,0,1,0,Managers,1,paid off that month,0
5068607,F,N,Y,2+ children,360000.0,Secondary / secondary special,Married,House / apartment,15812,658,0,1,0,Sales staff,7,1-29 days past due,0
5054475,F,Y,Y,1 children,225000.0,Secondary / secondary special,Civil marriage,House / apartment,12564,819,1,1,0,Private service staff,26,1-29 days past due,0
5021749,F,N,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,10406,2774,0,0,1,Core staff,33,1-29 days past due,0
5125544,M,Y,N,No children,427500.0,Higher education,Married,House / apartment,16691,1565,1,0,0,Managers,12,1-29 days past due,0
5089767,M,Y,Y,2+ children,225000.0,Secondary / secondary special,Married,House / apartment,10796,2531,1,0,0,Laborers,2,1-29 days past due,0
5112908,F,Y,N,No children,360000.0,Higher education,Married,House / apartment,15596,463,0,0,1,Accountants,50,1-29 days past due,0
5089558,F,Y,N,No children,157500.0,Incomplete higher,Single / not married,House / apartment,11406,3078,1,0,0,Managers,1,1-29 days past due,0
5097120,M,N,Y,No children,135000.0,Secondary / secondary special,Civil marriage,House / apartment,19225,5970,0,0,0,Laborers,54,No loan for the month,0
5114214,M,Y,N,2+ children,225000.0,Secondary / secondary special,Married,House / apartment,14136,2628,1,0,0,Managers,4,paid off that month,0
5048468,F,N,Y,No children,112500.0,Higher education,Married,Municipal apartment,22339,4540,0,0,0,Accountants,14,1-29 days past due,0
5115545,F,N,Y,1 children,135000.0,Secondary / secondary special,Married,House / apartment,14948,4881,0,0,0,Laborers,21,paid off that month,0
5142207,M,Y,Y,No children,468000.0,Secondary / secondary special,Married,House / apartment,14887,3117,0,0,0,Laborers,35,paid off that month,0
5053069,F,N,Y,No children,193500.0,Secondary / secondary special,Married,Office apartment,22168,10155,0,0,0,Cooking staff,11,30-59 days past due,0
5009822,F,Y,N,No children,99000.0,Secondary / secondary special,Married,House / apartment,14883,5457,0,1,0,Cooking staff,6,1-29 days past due,0
5044790,M,Y,Y,1 children,247500.0,Higher education,Married,Municipal apartment,15606,160,0,1,0,Sales staff,49,No loan for the month,0
5010799,F,N,Y,No children,270000.0,Secondary / secondary special,Married,Municipal apartment,15450,770,0,0,1,Security staff,48,No loan for the month,0
5041227,F,N,Y,No children,81000.0,Secondary / secondary special,Married,House / apartment,16933,10384,1,1,0,Medicine staff,13,paid off that month,0
5114217,M,Y,N,2+ children,225000.0,Secondary / secondary special,Married,House / apartment,14136,2628,1,0,0,Managers,34,1-29 days past due,0
5054362,M,N,N,No children,135000.0,Higher education,Married,House / apartment,10888,1093,1,0,0,Laborers,14,paid off that month,0
5062741,F,N,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,15035,1128,0,1,0,Cleaning staff,4,paid off that month,0
5029314,F,N,N,No children,225000.0,Secondary / secondary special,Married,House / apartment,15329,8510,0,0,0,Core staff,43,paid off that month,0
5041610,M,Y,Y,No children,270000.0,Secondary / secondary special,Married,House / apartment,12257,1463,0,0,0,Laborers,14,paid off that month,0
5038708,F,N,N,No children,247500.0,Secondary / secondary special,Civil marriage,House / apartment,17416,687,0,0,0,Medicine staff,3,1-29 days past due,0
5018439,F,N,Y,No children,202500.0,Secondary / secondary special,Widow,House / apartment,20227,5416,0,0,0,Core staff,31,No loan for the month,0
5023963,M,N,Y,2+ children,90000.0,Secondary / secondary special,Married,House / apartment,12681,1677,0,0,0,Core staff,34,30-59 days past due,0
5149380,M,Y,Y,1 children,360000.0,Higher education,Married,House / apartment,16537,410,0,1,1,Laborers,11,paid off that month,0
5042262,M,Y,Y,1 children,360000.0,Secondary / secondary special,Married,House / apartment,17147,1982,0,0,0,Sales staff,29,No loan for the month,0
5054297,F,Y,N,No children,112500.0,Secondary / secondary special,Married,House / apartment,14060,7364,1,0,0,Cooking staff,15,No loan for the month,0
5010711,M,N,Y,2+ children,180000.0,Secondary / secondary special,Married,House / apartment,13828,6004,1,1,0,Laborers,46,No loan for the month,0
5136983,F,N,N,No children,306000.0,Higher education,Married,House / apartment,12677,5587,0,0,0,Medicine staff,9,1-29 days past due,0
5135467,F,N,Y,No children,180000.0,Secondary / secondary special,Married,House / apartment,19881,7718,0,0,0,Secretaries,35,paid off that month,0
5069513,F,Y,N,1 children,112500.0,Higher education,Married,House / apartment,10638,993,0,0,0,Sales staff,25,No loan for the month,0
5149932,F,N,N,No children,450000.0,Secondary / secondary special,Married,House / apartment,18826,686,0,0,0,Laborers,12,paid off that month,0
5105452,F,N,Y,No children,112500.0,Secondary / secondary special,Married,House / apartment,9894,2499,1,1,0,Sales staff,6,No loan for the month,0
5054250,M,Y,N,2+ children,270000.0,Secondary / secondary special,Married,House / apartment,11425,4625,1,0,0,Laborers,30,paid off that month,0
5149893,F,N,Y,No children,202500.0,Secondary / secondary special,Married,House / apartment,15941,5830,0,0,0,Managers,25,1-29 days past due,0
5068934,M,Y,Y,2+ children,225000.0,Secondary / secondary special,Married,House / apartment,15210,4707,0,0,1,Security staff,34,1-29 days past due,0
5045798,F,Y,N,No children,202500.0,Higher education,Married,House / apartment,9242,139,0,0,0,Accountants,5,No loan for the month,0
5146165,F,Y,Y,No children,162000.0,Secondary / secondary special,Civil marriage,House / apartment,18251,3019,0,1,0,Managers,32,1-29 days past due,0
5023626,F,N,N,2+ children,180000.0,Incomplete higher,Married,House / apartment,13803,3249,0,1,0,Sales staff,0,paid off that month,0
5113490,F,N,Y,1 children,135000.0,Incomplete higher,Married,House / apartment,9734,2049,1,1,1,Core staff,51,No loan for the month,0
5125725,F,N,Y,No children,202500.0,Secondary / secondary special,Married,House / apartment,22902,14775,0,0,0,High skill tech staff,0,paid off that month,0
5047654,F,Y,N,1 children,162000.0,Secondary / secondary special,Separated,House / apartment,14786,4601,0,0,0,Sales staff,20,No loan for the month,0
5068975,F,N,Y,No children,292500.0,Higher education,Single / not married,House / apartment,17388,1662,0,1,1,Managers,25,No loan for the month,0
5090778,F,N,Y,No children,202500.0,Higher education,Single / not married,House / apartment,16471,1312,0,1,0,Sales staff,44,1-29 days past due,0
5113858,M,N,N,No children,135000.0,Secondary / secondary special,Married,House / apartment,10368,1259,1,0,0,High skill tech staff,48,No loan for the month,0
5041071,F,N,N,No children,112500.0,Secondary / secondary special,Single / not married,With parents,10678,1526,0,0,0,Security staff,20,1-29 days past due,0
5091441,F,N,Y,2+ children,90000.0,Secondary / secondary special,Married,House / apartment,16725,5618,0,0,0,Low-skill Laborers,12,No loan for the month,0
5089508,F,Y,N,1 children,405000.0,Secondary / secondary special,Married,Rented apartment,13810,1678,1,1,1,Core staff,30,1-29 days past due,0
5036832,F,Y,Y,No children,175500.0,Secondary / secondary special,Married,House / apartment,18053,3141,0,0,0,Sales staff,42,1-29 days past due,0
5099829,F,N,N,No children,157500.0,Secondary / secondary special,Married,House / apartment,12035,1587,1,0,0,Sales staff,14,1-29 days past due,0
5146574,M,Y,Y,No children,135000.0,Secondary / secondary special,Married,With parents,16271,3111,0,0,0,Core staff,3,paid off that month,0
5149341,F,Y,Y,No children,292500.0,Higher education,Single / not married,House / apartment,16930,8995,0,0,0,High skill tech staff,5,paid off that month,0
5090042,M,N,N,1 children,225000.0,Higher education,Married,House / apartment,13747,6273,0,0,0,Core staff,19,1-29 days past due,0
5038779,F,N,Y,No children,81000.0,Higher education,Widow,House / apartment,19439,6712,0,0,0,High skill tech staff,15,No loan for the month,0
5116487,M,Y,Y,No children,270000.0,Secondary / secondary special,Married,House / apartment,16877,2468,0,0,0,Core staff,24,1-29 days past due,0
5036735,M,Y,Y,2+ children,225000.0,Secondary / secondary special,Married,House / apartment,15290,1405,0,0,0,Laborers,10,paid off that month,0
5113960,M,N,N,No children,135000.0,Secondary / secondary special,Single / not married,House / apartment,13602,1382,1,1,0,Drivers,13,No loan for the month,0
5024630,M,N,Y,2+ children,270000.0,Secondary / secondary special,Single / not married,House / apartment,11505,4019,0,0,0,Laborers,7,No loan for the month,0
5143624,F,N,N,No children,135000.0,Secondary / secondary special,Married,House / apartment,15922,2086,0,0,0,Sales staff,27,paid off that month,0
5111186,F,Y,N,1 children,225000.0,Higher education,Married,With parents,10959,1881,0,0,0,Secretaries,24,paid off that month,0
5079159,F,Y,Y,2+ children,157500.0,Higher education,Married,House / apartment,12843,755,0,0,0,Core staff,14,1-29 days past due,0
5096085,F,N,N,No children,67500.0,Secondary / secondary special,Married,Municipal apartment,18165,11451,0,0,0,Cooking staff,34,1-29 days past due,0
5105290,F,N,N,No children,112500.0,Secondary / secondary special,Widow,With parents,10240,818,1,1,0,Core staff,7,1-29 days past due,0
5026745,M,Y,Y,No children,216000.0,Higher education,Married,House / apartment,19147,1868,0,1,0,Laborers,1,1-29 days past due,0
5143281,M,Y,Y,No children,405000.0,Secondary / secondary special,Married,House / apartment,17991,683,0,0,0,Sales staff,51,No loan for the month,0
5023183,M,Y,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,17235,2700,0,1,0,Core staff,11,No loan for the month,0
5045437,M,N,N,1 children,135000.0,Secondary / secondary special,Married,Municipal apartment,14534,6652,0,0,0,Laborers,16,1-29 days past due,0
5062114,M,Y,Y,No children,310500.0,Secondary / secondary special,Married,House / apartment,17067,1720,0,1,1,High skill tech staff,34,paid off that month,0
5126169,F,N,N,2+ children,112500.0,Secondary / secondary special,Married,Municipal apartment,12461,714,0,1,0,Medicine staff,16,paid off that month,0
5068422,F,N,Y,No children,360000.0,Secondary / secondary special,Married,House / apartment,19070,10490,0,0,0,Accountants,36,No loan for the month,0
5135571,F,Y,Y,No children,225000.0,Secondary / secondary special,Married,House / apartment,17522,1751,0,1,0,High skill tech staff,32,1-29 days past due,0
5118555,F,N,Y,No children,126000.0,Secondary / secondary special,Single / not married,House / apartment,16849,2896,0,1,0,Cooking staff,41,1-29 days past due,0
5125536,M,N,N,1 children,180000.0,Secondary / secondary special,Married,Municipal apartment,14507,4213,1,1,0,Laborers,48,1-29 days past due,0
5090507,F,Y,Y,No children,99000.0,Higher education,Married,House / apartment,16107,8283,0,1,1,Laborers,21,No loan for the month,0
5009378,F,N,N,2+ children,225000.0,Higher education,Married,House / apartment,11281,1744,1,0,1,Core staff,33,paid off that month,0
5132411,F,Y,Y,No children,292500.0,Higher education,Married,House / apartment,18409,3482,0,0,0,Sales staff,9,paid off that month,0
5135880,F,N,Y,2+ children,99000.0,Secondary / secondary special,Married,House / apartment,12017,1083,1,1,0,Sales staff,12,paid off that month,0
5053149,F,N,Y,1 children,126000.0,Secondary / secondary special,Married,House / apartment,12140,779,0,0,0,Core staff,20,No loan for the month,0
5100083,M,N,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,10815,2806,0,0,0,Managers,30,No loan for the month,0
5042306,F,Y,Y,No children,225000.0,Secondary / secondary special,Married,House / apartment,18110,2074,0,0,0,Managers,12,paid off that month,0
5150081,F,N,Y,No children,292500.0,Higher education,Married,House / apartment,12661,2055,0,0,0,Managers,33,paid off that month,0
5028252,M,Y,N,2+ children,202500.0,Secondary / secondary special,Married,House / apartment,15328,2578,0,0,0,Security staff,23,1-29 days past due,0
5126007,M,Y,Y,2+ children,171000.0,Secondary / secondary special,Married,House / apartment,13344,1230,0,0,0,Core staff,26,No loan for the month,0
5114417,M,N,N,No children,157500.0,Higher education,Married,House / apartment,11965,3876,0,0,0,Core staff,52,1-29 days past due,0
5105322,F,N,Y,No children,202500.0,Higher education,Single / not married,Co-op apartment,12196,2218,0,0,0,Accountants,17,No loan for the month,0
5048020,M,Y,Y,2+ children,180000.0,Secondary / secondary special,Civil marriage,House / apartment,13059,4813,0,0,0,Laborers,4,No loan for the month,0
5068771,F,N,N,No children,135000.0,Incomplete higher,Married,House / apartment,16392,2119,0,0,0,Core staff,30,No loan for the month,0
5033981,M,N,Y,No children,292500.0,Secondary / secondary special,Married,House / apartment,10375,962,0,0,0,Laborers,40,paid off that month,0
5116916,F,N,Y,2+ children,265500.0,Secondary / secondary special,Married,House / apartment,11455,1556,0,0,0,Managers,20,paid off that month,0
5116423,F,N,N,2+ children,126000.0,Secondary / secondary special,Married,House / apartment,10088,1797,1,1,0,High skill tech staff,17,1-29 days past due,0
5117038,F,N,Y,1 children,810000.0,Secondary / secondary special,Civil marriage,House / apartment,14843,4297,1,0,0,Managers,28,No loan for the month,0
5053434,M,Y,N,1 children,247500.0,Secondary / secondary special,Civil marriage,House / apartment,14750,89,0,0,0,Drivers,20,paid off that month,0
5009070,M,Y,Y,No children,315000.0,Secondary / secondary special,Civil marriage,House / apartment,10450,2077,0,0,0,Sales staff,19,1-29 days past due,0
5033956,F,N,N,1 children,225000.0,Secondary / secondary special,Married,House / apartment,13523,1175,0,0,0,Laborers,20,paid off that month,0
5058290,F,N,Y,No children,288000.0,Secondary / secondary special,Widow,House / apartment,16181,117,0,1,1,Private service staff,7,No loan for the month,0
5089910,M,N,N,No children,225000.0,Secondary / secondary special,Married,House / apartment,13336,1436,0,0,0,Low-skill Laborers,18,paid off that month,0
5112752,F,N,N,1 children,72000.0,Secondary / secondary special,Married,House / apartment,12758,148,0,0,0,Sales staff,2,No loan for the month,0
5117672,M,Y,N,No children,81000.0,Secondary / secondary special,Married,House / apartment,17660,3261,1,1,0,Laborers,4,paid off that month,0
5137248,F,N,N,No children,90000.0,Secondary / secondary special,Married,House / apartment,17355,3273,1,1,0,Secretaries,3,1-29 days past due,0
5045158,F,N,Y,1 children,58500.0,Secondary / secondary special,Civil marriage,House / apartment,9662,1072,1,1,0,Core staff,6,1-29 days past due,0
